has_category_id,tweet_id,category_id
93862,4510,567
93860,4510,581
93861,4510,570
93864,4511,570
93863,4511,581
93865,4511,567
93866,4512,581
93867,4512,579
93868,4512,570
93872,4513,567
93869,4513,581
93870,4513,579
93871,4513,570
93875,4514,570
93874,4514,579
93873,4514,581
93876,4514,567
93879,4515,565
93878,4515,579
93880,4515,570
93877,4515,581
93881,4516,581
93883,4516,570
93882,4516,579
93884,4517,581
93886,4517,570
93887,4517,567
93885,4517,579
93888,4518,581
93890,4518,570
93889,4518,579
93891,4518,567
93892,4519,564
93893,4519,570
93894,4520,581
93896,4520,565
93897,4520,570
93895,4520,579
93901,4521,570
93899,4521,579
93900,4521,565
93898,4521,581
93902,4522,581
93905,4522,570
93903,4522,579
93904,4522,565
93906,4524,562
93907,4525,563
93908,4525,570
93909,4526,562
93910,4527,562
93911,4528,563
93912,4529,563
93913,4530,562
93915,4531,570
93914,4531,563
93916,4532,563
93917,4532,570
93918,4533,562
93919,4534,562
93920,4535,562
93922,4536,570
93921,4536,563
93923,4537,562
93924,4538,563
93925,4538,570
93926,4539,563
93927,4539,570
93928,4540,562
93929,4541,565
93930,4541,577
93932,4542,570
93931,4542,563
93933,4543,562
93935,4544,570
93934,4544,563
93936,4545,562
93937,4546,562
93939,4547,570
93938,4547,563
93940,4548,562
93941,4549,563
93943,4550,570
93942,4550,563
93944,4551,562
93946,4552,568
93945,4552,563
93947,4553,563
93950,4553,570
93948,4553,568
93949,4553,579
93952,4554,570
93951,4554,563
93953,4555,562
93956,4556,570
93954,4556,563
93955,4556,568
93959,4557,570
93958,4557,568
93957,4557,563
93960,4562,562
93961,4564,562
93962,4566,577
93964,4568,570
93963,4568,563
93965,4570,562
93966,4571,562
93967,4572,562
93968,4574,562
93969,4575,562
93970,4576,562
93971,4578,562
93972,4579,562
93973,4580,562
93974,4581,562
93976,4582,570
93975,4582,563
93977,4583,562
93979,4584,577
93978,4584,563
93980,4585,562
93982,4586,570
93981,4586,563
93983,4587,562
93984,4588,577
93985,4589,562
93986,4590,562
93987,4591,562
93988,4592,563
93989,4592,579
93990,4592,570
93991,4593,577
93992,4594,562
93993,4595,562
93994,4596,562
93995,4597,563
93996,4597,570
93997,4598,577
93998,4599,562
93999,4600,562
94000,4602,562
94001,4603,577
94002,4604,577
94003,4606,562
94004,4607,562
94005,4608,562
94006,4609,562
94008,4610,570
94007,4610,563
94009,4611,577
94011,4612,570
94010,4612,563
94012,4613,562
94013,4614,577
94015,4615,570
94014,4615,563
94016,4616,562
94018,4617,570
94017,4617,563
94019,4618,573
94020,4618,568
94021,4619,563
94022,4619,570
94023,4620,562
94024,4622,563
94026,4622,570
94025,4622,568
94027,4623,577
94028,4624,577
94030,4625,570
94029,4625,563
94031,4626,577
94032,4627,562
94033,4628,577
94034,4629,562
94035,4630,562
94036,4631,562
94038,4632,570
94037,4632,563
94039,4633,563
94040,4635,563
94041,4635,570
94042,4636,563
94043,4636,570
94045,4637,567
94044,4637,563
94046,4638,562
94047,4639,562
94048,4640,562
94050,4641,579
94051,4641,570
94049,4641,563
94053,4642,579
94054,4642,570
94052,4642,563
94056,4643,579
94057,4643,570
94055,4643,563
94059,4645,579
94058,4645,563
94060,4645,570
94062,4646,570
94061,4646,563
94064,4647,570
94063,4647,563
94066,4648,570
94065,4648,563
94068,4649,581
94067,4649,563
94069,4649,570
94071,4650,581
94070,4650,563
94072,4650,570
94073,4651,563
94074,4651,574
94076,4652,581
94075,4652,563
94077,4652,570
94078,4654,563
94080,4654,570
94079,4654,581
94082,4655,570
94081,4655,563
94084,4656,580
94083,4656,563
94085,4657,563
94086,4657,562
94088,4658,579
94089,4658,570
94087,4658,563
94092,4659,570
94091,4659,574
94090,4659,563
94093,4660,563
94094,4660,577
94096,4661,577
94095,4661,563
94097,4662,563
94098,4662,570
94099,4663,563
94100,4663,574
94102,4665,570
94101,4665,563
94104,4667,571
94105,4667,570
94103,4667,563
94106,4669,561
94107,4669,573
94109,4670,570
94108,4670,563
94110,4671,563
94111,4671,570
94113,4673,577
94112,4673,573
94115,4674,570
94114,4674,563
94116,4675,563
94117,4675,574
94118,4676,561
94120,4676,581
94119,4676,573
94121,4677,563
94122,4677,574
94124,4678,577
94123,4678,573
94126,4679,574
94125,4679,573
94127,4679,577
94129,4680,577
94128,4680,573
94131,4681,574
94130,4681,573
94133,4682,563
94134,4682,581
94132,4682,561
94136,4683,574
94135,4683,563
94139,4684,581
94137,4684,561
94138,4684,563
94141,4686,573
94140,4686,561
94142,4686,581
94144,4688,573
94143,4688,561
94145,4690,573
94146,4690,574
94148,4691,570
94147,4691,563
94150,4692,574
94149,4692,563
94151,4693,569
94153,4693,574
94152,4693,573
94154,4694,563
94156,4694,570
94155,4694,568
94157,4695,575
94158,4695,563
94159,4695,574
94160,4696,573
94161,4696,579
94162,4697,561
94164,4697,581
94163,4697,573
94167,4698,570
94166,4698,568
94165,4698,573
94169,4699,573
94168,4699,561
94170,4699,574
94171,4700,561
94172,4700,581
94174,4701,581
94173,4701,561
94176,4702,570
94175,4702,563
94178,4703,570
94177,4703,563
94180,4704,563
94181,4704,574
94179,4704,569
94182,4705,563
94183,4705,570
94184,4707,569
94185,4707,574
94186,4708,561
94187,4708,581
94189,4711,574
94188,4711,563
94191,4712,574
94190,4712,563
94193,4713,570
94192,4713,563
94196,4714,577
94194,4714,569
94195,4714,563
94198,4715,573
94197,4715,559
94201,4716,574
94199,4716,569
94200,4716,563
94203,4717,573
94204,4717,581
94202,4717,561
94206,4718,577
94207,4718,570
94205,4718,563
94209,4719,570
94208,4719,563
94210,4721,563
94211,4721,577
94212,4722,559
94213,4722,569
94214,4722,573
94215,4723,563
94216,4723,570
94218,4724,574
94217,4724,563
94220,4725,573
94219,4725,561
94222,4726,577
94221,4726,563
94224,4727,577
94223,4727,563
94227,4728,570
94226,4728,568
94225,4728,573
94229,4729,574
94228,4729,563
94231,4730,574
94230,4730,573
94232,4731,563
94233,4731,577
94234,4732,561
94235,4732,573
94237,4733,570
94236,4733,563
94238,4734,563
94239,4734,570
94241,4735,563
94242,4735,574
94240,4735,569
94246,4736,573
94245,4736,558
94244,4736,561
94243,4736,559
94247,4737,563
94248,4737,577
94249,4738,561
94251,4738,573
94250,4738,558
94252,4739,563
94253,4739,570
94256,4741,574
94255,4741,563
94254,4741,569
94259,4742,574
94257,4742,569
94258,4742,573
94260,4743,573
94262,4743,570
94261,4743,568
94264,4744,574
94263,4744,563
94266,4745,574
94265,4745,563
94267,4746,563
94268,4746,577
94270,4748,574
94269,4748,563
94272,4749,570
94271,4749,563
94274,4752,577
94273,4752,563
94275,4753,563
94276,4753,577
94277,4754,573
94279,4754,579
94278,4754,568
94280,4756,563
94282,4756,577
94281,4756,568
94284,4757,574
94283,4757,573
94286,4758,573
94285,4758,569
94287,4758,574
94288,4759,563
94290,4760,573
94289,4760,569
94291,4761,563
94292,4761,570
94294,4762,573
94293,4762,561
94296,4763,563
94295,4763,561
94298,4764,574
94297,4764,563
94300,4765,577
94299,4765,563
94301,4766,561
94303,4768,570
94302,4768,563
94305,4769,574
94304,4769,563
94306,4770,563
94307,4771,561
94308,4771,563
94309,4772,563
94310,4772,574
94311,4773,561
94312,4773,563
94314,4774,574
94313,4774,563
94315,4775,563
94316,4775,568
94318,4776,570
94317,4776,563
94319,4777,563
94320,4777,574
94322,4778,573
94321,4778,561
94324,4779,573
94323,4779,561
94325,4780,563
94326,4780,577
94327,4781,573
94329,4781,574
94328,4781,578
94332,4782,573
94330,4782,561
94331,4782,569
94334,4783,573
94333,4783,561
94335,4783,581
94336,4784,563
94337,4784,570
94338,4785,561
94339,4785,563
94340,4786,559
94342,4786,581
94341,4786,561
94343,4787,561
94344,4787,573
94345,4791,561
94346,4791,573
94347,4792,561
94348,4792,563
94351,4793,573
94350,4793,561
94349,4793,559
94352,4793,581
94353,4794,561
94355,4794,570
94354,4794,563
94356,4796,561
94357,4796,573
94358,4797,559
94359,4797,561
94360,4797,563
94362,4798,573
94361,4798,561
94363,4799,559
94365,4799,563
94364,4799,561
94366,4800,559
94367,4800,561
94368,4800,563
94369,4805,563
94370,4805,570
94371,4806,559
94372,4806,561
94374,4807,561
94373,4807,559
94375,4807,563
94378,4808,573
94377,4808,561
94376,4808,559
94379,4809,561
94380,4809,573
94381,4810,563
94382,4810,570
94384,4812,573
94383,4812,561
94386,4813,577
94385,4813,573
94387,4815,563
94388,4815,571
94389,4816,563
94390,4816,577
94393,4818,573
94392,4818,561
94391,4818,559
94394,4820,563
94395,4820,570
94396,4821,573
94399,4822,573
94397,4822,559
94400,4822,581
94398,4822,561
94402,4823,573
94401,4823,561
94403,4824,561
94404,4824,573
94405,4825,563
94406,4825,577
94409,4826,581
94408,4826,573
94407,4826,561
94412,4827,581
94411,4827,573
94413,4827,570
94410,4827,559
94415,4828,563
94414,4828,559
94416,4829,559
94418,4829,574
94417,4829,573
94420,4830,563
94419,4830,569
94421,4830,574
94422,4832,559
94424,4832,581
94423,4832,573
94426,4833,577
94425,4833,563
94427,4834,573
94428,4834,574
94430,4835,577
94429,4835,573
94431,4836,563
94433,4837,573
94432,4837,561
94434,4838,569
94436,4838,573
94435,4838,558
94437,4839,561
94438,4839,573
94439,4840,573
94440,4840,574
94441,4841,569
94442,4841,573
94443,4842,563
94444,4842,570
94446,4843,564
94447,4843,574
94445,4843,563
94449,4844,573
94448,4844,569
94451,4845,568
94452,4845,574
94450,4845,573
94454,4846,563
94453,4846,561
94456,4847,570
94455,4847,563
94457,4848,569
94458,4848,573
94459,4849,569
94460,4849,563
94461,4850,563
94462,4850,577
94463,4851,563
94464,4851,570
94465,4852,563
94466,4852,577
94469,4855,577
94468,4855,573
94467,4855,569
94471,4856,573
94470,4856,561
94472,4857,569
94473,4857,563
94474,4857,574
94475,4858,561
94476,4858,573
94478,4859,573
94477,4859,561
94479,4860,561
94480,4860,573
94482,4861,573
94481,4861,561
94483,4862,561
94484,4862,563
94487,4863,573
94486,4863,561
94485,4863,559
94488,4864,561
94489,4864,573
94491,4865,573
94490,4865,561
94493,4866,573
94492,4866,561
94495,4867,573
94494,4867,561
94496,4868,563
94497,4868,570
94498,4869,561
94499,4869,573
94501,4870,578
94502,4870,574
94500,4870,573
94503,4871,573
94504,4871,570
94506,4873,573
94505,4873,561
94507,4874,561
94508,4874,573
94509,4875,561
94510,4875,573
94511,4876,561
94512,4876,573
94514,4877,578
94513,4877,573
94515,4877,574
94518,4878,573
94517,4878,569
94516,4878,575
94520,4879,561
94521,4879,563
94519,4879,559
94522,4880,561
94523,4880,573
94524,4881,563
94525,4881,574
94526,4882,561
94527,4882,573
94529,4883,570
94528,4883,563
94531,4884,577
94530,4884,573
94533,4885,573
94532,4885,561
94534,4886,563
94535,4886,577
94537,4887,573
94536,4887,561
94539,4888,577
94538,4888,563
94541,4889,577
94540,4889,563
94542,4890,563
94543,4890,577
94545,4891,577
94544,4891,563
94546,4892,561
94547,4892,573
94548,4893,563
94549,4893,577
94550,4894,569
94551,4894,563
94552,4894,568
94553,4895,561
94554,4895,573
94557,4896,577
94556,4896,573
94555,4896,569
94559,4897,561
94558,4897,559
94560,4897,573
94562,4898,573
94561,4898,561
94564,4899,573
94563,4899,561
94565,4900,561
94566,4900,573
94569,4901,570
94567,4901,561
94568,4901,581
94571,4902,570
94570,4902,563
94573,4903,563
94572,4903,561
94574,4904,563
94575,4904,570
94576,4905,573
94577,4905,577
94578,4906,561
94579,4906,573
94580,4907,563
94581,4907,574
94583,4908,570
94582,4908,563
94585,4909,573
94584,4909,561
94587,4910,577
94586,4910,563
94588,4911,563
94589,4911,570
94590,4912,563
94591,4912,577
94592,4913,563
94593,4913,577
94594,4914,563
94595,4914,570
94596,4915,569
94598,4915,577
94597,4915,573
94599,4916,561
94600,4916,573
94601,4917,561
94602,4917,573
94604,4918,573
94603,4918,561
94606,4919,574
94605,4919,573
94607,4920,569
94608,4920,573
94611,4921,570
94610,4921,568
94609,4921,563
94612,4922,563
94613,4922,574
94615,4923,570
94614,4923,563
94617,4924,574
94616,4924,563
94618,4925,563
94619,4925,574
94620,4926,559
94621,4926,573
94622,4927,563
94623,4927,574
94625,4928,574
94624,4928,563
94626,4929,563
94627,4929,577
94628,4930,573
94629,4930,577
94631,4931,574
94630,4931,563
94632,4932,573
94633,4932,574
94634,4933,573
94635,4933,574
94636,4934,561
94637,4934,573
94638,4935,563
94639,4935,574
94641,4936,577
94640,4936,573
94643,4937,577
94642,4937,563
94645,4938,569
94644,4938,559
94646,4939,573
94647,4939,577
94648,4940,559
94649,4940,569
94650,4940,573
94652,4941,577
94651,4941,573
94653,4942,573
94654,4942,577
94656,4943,574
94655,4943,573
94658,4944,573
94657,4944,561
94659,4945,573
94660,4945,577
94661,4946,573
94662,4946,577
94663,4947,561
94664,4947,573
94667,4948,573
94666,4948,569
94665,4948,559
94670,4949,577
94668,4949,563
94669,4949,574
94671,4950,563
94672,4950,570
94674,4951,577
94673,4951,573
94675,4952,573
94676,4952,568
94677,4952,574
94678,4953,559
94679,4953,561
94680,4953,573
94682,4954,574
94681,4954,563
94684,4955,574
94683,4955,563
94685,4956,563
94686,4956,570
94689,4957,574
94687,4957,569
94688,4957,573
94690,4958,573
94691,4958,577
94693,4960,570
94692,4960,563
94694,4962,573
94695,4962,574
94697,4963,563
94696,4963,561
94699,4964,574
94698,4964,563
94701,4965,577
94700,4965,573
94705,4966,574
94703,4966,569
94702,4966,575
94704,4966,573
94706,4967,561
94707,4967,573
94709,4968,577
94708,4968,573
94711,4969,574
94710,4969,563
94713,4970,569
94712,4970,575
94715,4971,577
94714,4971,563
94716,4972,559
94718,4972,563
94719,4972,574
94717,4972,575
94721,4973,573
94720,4973,569
94722,4974,573
94723,4974,574
94725,4975,569
94724,4975,559
94726,4976,569
94727,4976,574
94729,4977,570
94728,4977,563
94731,4978,577
94730,4978,573
94734,4979,574
94733,4979,563
94732,4979,569
94736,4980,577
94735,4980,573
94738,4981,573
94737,4981,561
94740,4982,573
94739,4982,569
94743,4983,573
94742,4983,575
94741,4983,561
94744,4984,573
94745,4985,575
94746,4986,573
94747,4987,563
94749,4988,573
94748,4988,561
94751,4989,574
94750,4989,563
94753,4990,570
94752,4990,573
94754,4991,561
94755,4991,573
94757,4992,573
94756,4992,561
94758,4993,561
94759,4993,573
94760,4994,569
94762,4995,577
94761,4995,573
94763,4996,561
94764,4996,573
94765,4997,563
94766,4997,570
94767,4999,561
94768,4999,573
94769,5000,573
94770,5000,577
94771,5001,573
94772,5001,574
94774,5002,573
94773,5002,569
94776,5004,574
94775,5004,573
94778,5005,568
94779,5005,574
94777,5005,573
94780,5006,573
94781,5006,570
94783,5007,574
94782,5007,563
94784,5008,573
94785,5008,577
94788,5009,574
94786,5009,569
94787,5009,573
94790,5011,563
94789,5011,561
94792,5013,574
94791,5013,569
94795,5014,574
94793,5014,569
94794,5014,573
94798,5015,570
94797,5015,568
94796,5015,573
94799,5016,561
94800,5016,573
94802,5017,573
94801,5017,569
94804,5018,573
94805,5018,574
94803,5018,569
94807,5019,570
94806,5019,573
94809,5020,573
94808,5020,569
94810,5020,574
94811,5021,563
94812,5021,574
94815,5023,577
94814,5023,568
94813,5023,563
94817,5024,577
94816,5024,563
94820,5025,574
94819,5025,573
94818,5025,569
94822,5026,578
94821,5026,573
94824,5027,570
94823,5027,563
94826,5028,570
94825,5028,573
94828,5029,577
94827,5029,573
94831,5030,574
94829,5030,573
94830,5030,563
94832,5031,563
94833,5031,570
94836,5032,574
94835,5032,578
94834,5032,573
94837,5033,573
94838,5033,577
94839,5034,573
94840,5034,577
94843,5035,574
94842,5035,573
94841,5035,569
94844,5036,573
94845,5036,574
94846,5037,573
94847,5037,574
94848,5038,573
94849,5038,574
94851,5040,574
94850,5040,573
94853,5041,574
94852,5041,573
94855,5042,573
94854,5042,569
94856,5043,573
94857,5043,574
94859,5044,573
94858,5044,561
94860,5045,559
94862,5045,573
94861,5045,561
94864,5046,570
94863,5046,563
94866,5047,573
94865,5047,569
94868,5048,573
94867,5048,561
94870,5049,573
94869,5049,569
94872,5050,573
94871,5050,569
94873,5050,574
94874,5051,569
94875,5051,573
94877,5052,568
94876,5052,573
94878,5052,574
94879,5053,575
94880,5053,573
94882,5054,573
94881,5054,569
94883,5055,573
94884,5055,574
94885,5056,575
94886,5056,569
94887,5056,573
94889,5057,574
94888,5057,573
94891,5058,573
94890,5058,569
94892,5059,569
94893,5059,573
94894,5059,574
94895,5060,573
94896,5060,577
94898,5061,568
94899,5061,577
94897,5061,573
94902,5062,577
94901,5062,573
94900,5062,569
94903,5063,561
94904,5063,573
94905,5064,573
94906,5064,577
94908,5065,573
94909,5065,574
94907,5065,569
94912,5066,574
94910,5066,569
94911,5066,573
94915,5067,574
94913,5067,569
94914,5067,573
94916,5068,569
94917,5068,573
94918,5068,577
94919,5069,569
94921,5069,574
94920,5069,573
94922,5070,569
94924,5070,574
94923,5070,563
94927,5071,570
94925,5071,569
94926,5071,563
94931,5072,574
94928,5072,569
94930,5072,568
94929,5072,573
94934,5073,577
94933,5073,568
94932,5073,573
94936,5074,577
94935,5074,573
94938,5075,577
94937,5075,573
94941,5076,577
94939,5076,573
94940,5076,574
94942,5077,559
94944,5077,563
94943,5077,569
94945,5077,574
94946,5078,569
94948,5078,574
94947,5078,563
94950,5079,577
94949,5079,573
94951,5080,573
94952,5080,574
94953,5081,573
94954,5081,577
94957,5082,574
94956,5082,573
94955,5082,575
94958,5082,577
94960,5083,573
94959,5083,569
94961,5084,573
94962,5084,570
94964,5085,577
94963,5085,573
94965,5086,573
94966,5086,577
94967,5087,563
94968,5087,568
94969,5087,574
94970,5088,573
94971,5088,577
94973,5089,577
94972,5089,563
94975,5090,570
94974,5090,563
94976,5091,563
94977,5091,570
94979,5092,577
94978,5092,573
94980,5093,563
94982,5093,570
94981,5093,568
94983,5094,563
94984,5094,579
94985,5095,569
94987,5095,577
94986,5095,563
94989,5096,573
94990,5096,574
94988,5096,569
94993,5097,574
94991,5097,569
94992,5097,573
94994,5098,573
94995,5098,574
94997,5099,577
94996,5099,573
94998,5100,562
95001,5101,568
95002,5101,574
94999,5101,569
95000,5101,573
95003,5102,563
95005,5102,570
95004,5102,568
95009,5103,574
95006,5103,575
95008,5103,573
95007,5103,569
95010,5104,573
95011,5104,574
95013,5105,573
95014,5105,574
95012,5105,569
95016,5106,574
95015,5106,573
95017,5107,573
95018,5107,574
95020,5108,570
95019,5108,563
95022,5109,578
95021,5109,573
95023,5109,574
95025,5110,568
95026,5110,570
95024,5110,563
95028,5111,570
95027,5111,563
95029,5112,573
95030,5112,577
95031,5113,573
95032,5113,577
95035,5114,578
95033,5114,575
95034,5114,573
95038,5115,576
95037,5115,573
95036,5115,569
95041,5116,573
95042,5116,574
95039,5116,575
95040,5116,569
95043,5117,563
95044,5117,568
95045,5117,570
95046,5118,563
95047,5118,570
95048,5119,573
95049,5119,574
95050,5120,563
95051,5120,570
95053,5121,574
95052,5121,563
95054,5122,573
95055,5122,574
95057,5123,577
95056,5123,563
95058,5123,570
95060,5124,574
95059,5124,573
95061,5125,563
95062,5125,574
95064,5126,577
95063,5126,573
95066,5127,577
95067,5127,570
95065,5127,563
95068,5128,563
95069,5128,574
95071,5129,577
95070,5129,573
95073,5130,574
95072,5130,563
95075,5131,574
95074,5131,573
95076,5132,573
95077,5132,574
95078,5133,573
95079,5133,574
95080,5133,570
95081,5135,573
95082,5135,577
95083,5136,563
95084,5136,577
95085,5137,573
95086,5137,574
95088,5138,574
95087,5138,563
95090,5139,577
95089,5139,573
95092,5141,577
95091,5141,573
95093,5142,563
95094,5142,574
95096,5143,574
95095,5143,563
